2013 Congressional Districts,Zip Code,Zip Code Name,Zip Code Type,Zip Code Area Name,Percent of Population,Single Location Zip Code
43,90304,Inglewood,Non Unique,Inglewood,100.0,
43,90305,Inglewood,Non Unique,Inglewood,100.0,
43,90306,Inglewood,Po Box,Inglewood,,*
43,90307,Inglewood,Po Box,Inglewood,,*
43,90308,Inglewood,Po Box,Inglewood,,*
43,90309,Inglewood,Po Box,Inglewood,,*
43,90310,Inglewood,Po Box,Inglewood,,*
43,90312,Inglewood,Po Box,Inglewood,,*
43,90501,Torrance,Non Unique,Torrance,100.0,
43,90502,Torrance,Non Unique,Torrance,100.0,
43,90503,Torrance,Non Unique,Torrance,44.7,
43,90504,Torrance,Non Unique,Torrance,99.6,
43,90505,Torrance,Non Unique,Torrance,22.8,
43,90506,Torrance,Non Unique,Torrance,,
43,90507,Torrance,Po Box,Torrance,,*
43,90508,Torrance,Po Box,Torrance,,*
43,90509,Torrance,Po Box,Torrance,,*
43,90510,Torrance,Po Box,Torrance,,*
43,90710,Harbor City,Non Unique,Harbor City,41.3,
43,90717,Lomita,Non Unique,Lomita,97.6,
43,90731,San Pedro,Non Unique,San Pedro,0.0,
43,90745,Carson,Non Unique,Carson,0.0,
44,90001,Los Angeles,Non Unique,Los Angeles,6.9,
44,90002,Los Angeles,Non Unique,Los Angeles,72.5,
44,90044,Los Angeles,Non Unique,Los Angeles,0.0,
44,90059,Los Angeles,Non Unique,Los Angeles,83.1,
44,90061,Los Angeles,Non Unique,Los Angeles,52.5,
44,90201,Bell Gardens,Non Unique,Bell Gardens,0.0,
44,90220,Compton,Non Unique,Compton,100.0,
44,90221,Compton,Non Unique,Compton,100.0,
44,90222,Compton,Non Unique,Compton,100.0,
44,90223,Compton,Po Box,Compton,,*
44,90224,Compton,Po Box,Compton,,*
44,90241,Downey,Non Unique,Downey,0.0,
44,90242,Downey,Non Unique,Downey,0.5,
44,90248,Gardena,Non Unique,Gardena,16.8,
44,90255,Huntington Park,Non Unique,Huntington Park,21.3,
44,90262,Lynwood,Non Unique,Lynwood,100.0,
44,90275,Rancho Palos Verdes,Non Unique,Rancho Palos Verdes,0.1,
44,90280,South Gate,Non Unique,South Gate,99.1,
44,90706,Bellflower,Non Unique,Bellflower,0.0,
44,90710,Harbor City,Non Unique,Harbor City,0.0,
44,90712,Lakewood,Non Unique,Lakewood,0.2,
44,90723,Paramount,Non Unique,Paramount,0.2,
44,90731,San Pedro,Non Unique,San Pedro,88.7,
44,90732,San Pedro,Non Unique,San Pedro,74.6,
44,90733,San Pedro,Po Box,San Pedro,,*
44,90744,Wilmington,Non Unique,Wilmington,98.6,
44,90745,Carson,Non Unique,Carson,100.0,
44,90746,Carson,Non Unique,Carson,100.0,
44,90747,C S U Dom Hls,Unique Organization,Carson,100.0,
44,90748,Wilmington,Po Box,Wilmington,,*
44,90749,Carson,Po Box,Carson,,*
44,90802,Long Beach,Non Unique,Long Beach,0.0,
44,90805,Long Beach,Non Unique,Long Beach,89.4,
44,90807,Long Beach,Non Unique,Long Beach,0.0,
44,90810,Long Beach,Non Unique,Long Beach,21.8,
44,90813,Long Beach,Non Unique,Long Beach,0.0,
44,90895,Lakeshore Learning,Unique Organization,Carson,,*
45,92530,Lake Elsinore,Non Unique,Lake Elsinore,0.0,
45,92602,Irvine,Non Unique,Irvine,100.0,
45,92603,Irvine,Non Unique,Irvine,100.0,
45,92604,Irvine,Non Unique,Irvine,100.0,
45,92606,Irvine,Non Unique,Irvine,100.0,
45,92609,El Toro,Po Box,El Toro,,*
45,92610,Foothill Ranch,Non Unique,Foothill Ranch,100.0,
45,92612,Irvine,Non Unique,Irvine,100.0,
45,92614,Irvine,Non Unique,Irvine,100.0,
45,92616,Irvine,Po Box,Irvine,,*
45,92617,Irvine,Non Unique,Irvine,100.0,
45,92618,Irvine,Non Unique,Irvine,100.0,
45,92619,Irvine,Po Box,Irvine,,*
45,92620,Irvine,Non Unique,Irvine,100.0,
45,92623,Irvine,Po Box,Irvine,,*
45,92626,Costa Mesa,Non Unique,Costa Mesa,0.0,
45,92630,Lake Forest,Non Unique,Lake Forest,100.0,
45,92637,Laguna Woods,Non Unique,Laguna Woods,97.4,
45,92650,East Irvine,Po Box,East Irvine,,*
45,92651,Laguna Beach,Non Unique,Laguna Beach,0.0,
45,92653,Laguna Hills,Non Unique,Laguna Hills,99.2,
45,92654,Laguna Hills,Po Box,Laguna Hills,,*
45,92656,Aliso Viejo,Non Unique,Aliso Viejo,4.3,
45,92657,Newport Coast,Non Unique,Newport Coast,0.0,
45,92660,Newport Beach,Non Unique,Newport Beach,0.0,
45,92675,San Juan Capistrano,Non Unique,San Juan Capistrano,0.0,
45,92676,Silverado,Non Unique,Silverado,100.0,
45,92677,Laguna Niguel,Non Unique,Laguna Niguel,0.0,
45,92678,Trabuco Canyon,Po Box,Trabuco Canyon,,*
45,92679,Trabuco Canyon,Non Unique,Trabuco Canyon,95.7,
45,92688,Rancho Santa Margarita,Non Unique,Rancho Santa Margarita,88.0,
45,92691,Mission Viejo,Non Unique,Mission Viejo,98.7,
45,92692,Mission Viejo,Non Unique,Mission Viejo,93.6,
45,92694,Ladera Ranch,Non Unique,Ladera Ranch,0.1,
45,92697,Uci,Unique Organization,Irvine,,*
45,92701,Santa Ana,Non Unique,Santa Ana,0.0,
45,92705,Santa Ana,Non Unique,Santa Ana,52.7,
45,92780,Tustin,Non Unique,Tustin,99.9,
45,92781,Tustin,Po Box,Tustin,,*
45,92782,Tustin,Non Unique,Tustin,100.0,
45,92807,Anaheim,Non Unique,Anaheim,54.6,
45,92808,Anaheim,Non Unique,Anaheim,100.0,
45,92809,Anaheim,Non Unique,Anaheim,,*
45,92859,Orange,Po Box,Orange,,*
45,92861,Villa Park,Non Unique,Villa Park,100.0,
45,92865,Orange,Non Unique,Orange,0.0,
45,92867,Orange,Non Unique,Orange,52.7,
45,92869,Orange,Non Unique,Orange,100.0,
45,92882,Corona,Non Unique,Corona,0.0,
45,92883,Corona,Non Unique,Corona,0.0,
45,92887,Yorba Linda,Non Unique,Yorba Linda,0.2,
46,90620,Buena Park,Non Unique,Buena Park,1.4,
46,90630,Cypress,Non Unique,Cypress,0.0,
46,90680,Stanton,Non Unique,Stanton,0.4,
46,92606,Irvine,Non Unique,Irvine,0.0,
46,92614,Irvine,Non Unique,Irvine,0.0,
46,92626,Costa Mesa,Non Unique,Costa Mesa,0.1,
46,92701,Santa Ana,Non Unique,Santa Ana,100.0,
46,92702,Santa Ana,Po Box,Santa Ana,,*
46,92703,Santa Ana,Non Unique,Santa Ana,76.4,
46,92704,Santa Ana,Non Unique,Santa Ana,72.1,
46,92705,Santa Ana,Non Unique,Santa Ana,47.3,
46,92706,Santa Ana,Non Unique,Santa Ana,100.0,
46,92707,Santa Ana,Non Unique,Santa Ana,100.0,
46,92708,Fountain Valley,Non Unique,Fountain Valley,0.0,
46,92711,Santa Ana,Po Box,Santa Ana,,*
46,92712,Santa Ana,Po Box,Santa Ana,,*
46,92735,Santa Ana,Po Box,Santa Ana,,*
46,92780,Tustin,Non Unique,Tustin,0.1,
46,92799,Santa Ana,Non Unique,Santa Ana,,*
46,92801,Anaheim,Non Unique,Anaheim,99.7,
46,92802,Anaheim,Non Unique,Anaheim,100.0,
46,92803,Anaheim,Po Box,Anaheim,,*
46,92804,Anaheim,Non Unique,Anaheim,93.2,
46,92805,Anaheim,Non Unique,Anaheim,100.0,
46,92806,Anaheim,Non Unique,Anaheim,99.8,
46,92807,Anaheim,Non Unique,Anaheim,0.0,
46,92812,Anaheim,Po Box,Anaheim,,*
46,92814,Anaheim,Po Box,Anaheim,,*
46,92815,Anaheim,Po Box,Anaheim,,*
46,92816,Anaheim,Po Box,Anaheim,,*
46,92825,Anaheim,Po Box,Anaheim,,*
46,92831,Fullerton,Non Unique,Fullerton,0.4,
46,92832,Fullerton,Non Unique,Fullerton,0.1,
46,92833,Fullerton,Non Unique,Fullerton,0.0,
46,92840,Garden Grove,Non Unique,Garden Grove,59.3,
46,92841,Garden Grove,Non Unique,Garden Grove,0.0,
46,92843,Garden Grove,Non Unique,Garden Grove,33.0,
46,92850,Household Finance,Unique Organization,Anaheim,,*
46,92856,Orange,Po Box,Orange,,*
46,92857,Orange,Po Box,Orange,,*
46,92863,Orange,Po Box,Orange,,*
46,92864,Orange,Po Box,Orange,,*
46,92865,Orange,Non Unique,Orange,99.9,
46,92866,Orange,Non Unique,Orange,100.0,
46,92867,Orange,Non Unique,Orange,47.3,
46,92868,Orange,Non Unique,Orange,100.0,
46,92869,Orange,Non Unique,Orange,0.0,
46,92870,Placentia,Non Unique,Placentia,0.0,
47,90274,Palos Verdes Peninsula,Non Unique,Palos Verdes Peninsula,0.0,
47,90620,Buena Park,Non Unique,Buena Park,41.7,
47,90623,La Palma,Non Unique,La Palma,0.6,
47,90630,Cypress,Non Unique,Cypress,98.2,
47,90680,Stanton,Non Unique,Stanton,99.6,
47,90704,Avalon,Po Box,Avalon,100.0,
47,90712,Lakewood,Non Unique,Lakewood,29.1,
47,90713,Lakewood,Non Unique,Lakewood,30.4,
47,90715,Lakewood,Non Unique,Lakewood,0.0,
47,90716,Hawaiian Gardens,Non Unique,Hawaiian Gardens,1.3,
47,90720,Los Alamitos,Non Unique,Los Alamitos,99.4,
47,90721,Los Alamitos,Po Box,Los Alamitos,,*
47,90731,San Pedro,Non Unique,San Pedro,0.0,
47,90740,Seal Beach,Non Unique,Seal Beach,0.6,
47,90744,Wilmington,Non Unique,Wilmington,0.0,
47,90755,Signal Hill,Non Unique,Signal Hill,100.0,
47,90801,Long Beach,Po Box,Long Beach,,*
47,90802,Long Beach,Non Unique,Long Beach,100.0,
47,90803,Long Beach,Non Unique,Long Beach,100.0,
47,90804,Long Beach,Non Unique,Long Beach,100.0,
47,90805,Long Beach,Non Unique,Long Beach,10.5,
47,90806,Long Beach,Non Unique,Long Beach,100.0,
47,90807,Long Beach,Non Unique,Long Beach,100.0,
47,90808,Long Beach,Non Unique,Long Beach,100.0,
47,90809,Long Beach,Po Box,Long Beach,,*
47,90810,Long Beach,Non Unique,Long Beach,78.2,
47,90813,Long Beach,Non Unique,Long Beach,100.0,
47,90814,Long Beach,Non Unique,Long Beach,100.0,
47,90815,Long Beach,Non Unique,Long Beach,100.0,
47,90822,Long Beach,Non Unique,Long Beach,,*
47,90831,Long Beach,Non Unique,Long Beach,,*
47,90832,Long Beach,Po Box,Long Beach,,*
47,90833,Long Beach,Non Unique,Long Beach,,*
47,90834,Long Beach,Non Unique,Long Beach,,*
47,90835,Long Beach,Non Unique,Long Beach,,*
47,90840,C S U Long Beach,Unique Organization,Long Beach,100.0,
47,90842,Department Of Gas & Water,Unique Organization,Long Beach,,*
47,90844,Press Telegram,Unique Organization,Long Beach,,*
47,90846,Boeing,Unique Organization,Long Beach,,*
47,90847,Aarp,Unique Organization,Long Beach,,*
47,90848,A A R P,Unique Organization,Long Beach,,*
47,90853,Long Beach,Po Box,Long Beach,,*
47,90899,La International Service Ctr,Unique Organization,Long Beach,,*
47,92647,Huntington Beach,Non Unique,Huntington Beach,0.0,
47,92655,Midway City,Non Unique,Midway City,42.2,
47,92683,Westminster,Non Unique,Westminster,60.0,
47,92684,Westminster,Po Box,Westminster,,*
47,92685,Westminster,Po Box,Westminster,,*
47,92703,Santa Ana,Non Unique,Santa Ana,0.0,
47,92801,Anaheim,Non Unique,Anaheim,0.0,
47,92802,Anaheim,Non Unique,Anaheim,0.0,
47,92804,Anaheim,Non Unique,Anaheim,6.8,
47,92840,Garden Grove,Non Unique,Garden Grove,40.7,
47,92841,Garden Grove,Non Unique,Garden Grove,100.0,
47,92842,Garden Grove,Po Box,Garden Grove,,*
47,92843,Garden Grove,Non Unique,Garden Grove,36.0,
47,92844,Garden Grove,Non Unique,Garden Grove,71.7,
47,92845,Garden Grove,Non Unique,Garden Grove,100.0,
47,92846,Garden Grove,Po Box,Garden Grove,,*
48,90720,Los Alamitos,Non Unique,Los Alamitos,0.6,
48,90740,Seal Beach,Non Unique,Seal Beach,99.4,
48,90742,Sunset Beach,Po Box,Sunset Beach,100.0,
48,90743,Surfside,Po Box,Surfside,100.0,
48,90803,Long Beach,Non Unique,Long Beach,0.0,
48,90815,Long Beach,Non Unique,Long Beach,0.0,
48,92603,Irvine,Non Unique,Irvine,0.0,
48,92605,Huntington Beach,Po Box,Huntington Beach,,*
48,92607,Laguna Niguel,Po Box,Laguna Niguel,,*
48,92612,Irvine,Non Unique,Irvine,0.0,
48,92614,Irvine,Non Unique,Irvine,0.0,
48,92615,Huntington Beach,Po Box,Huntington Beach,,*
48,92617,Irvine,Non Unique,Irvine,0.0,
48,92618,Irvine,Non Unique,Irvine,0.0,
48,92625,Corona Del Mar,Non Unique,Corona Del Mar,100.0,
48,92626,Costa Mesa,Non Unique,Costa Mesa,99.9,
48,92627,Costa Mesa,Non Unique,Costa Mesa,100.0,
48,92628,Costa Mesa,Po Box,Costa Mesa,,*
48,92629,Dana Point,Non Unique,Dana Point,0.3,
48,92637,Laguna Woods,Non Unique,Laguna Woods,2.6,
48,92646,Huntington Beach,Non Unique,Huntington Beach,100.0,
48,92647,Huntington Beach,Non Unique,Huntington Beach,100.0,
48,92648,Huntington Beach,Non Unique,Huntington Beach,100.0,
48,92649,Huntington Beach,Non Unique,Huntington Beach,100.0,
48,92651,Laguna Beach,Non Unique,Laguna Beach,100.0,
48,92652,Laguna Beach,Po Box,Laguna Beach,,*
48,92653,Laguna Hills,Non Unique,Laguna Hills,0.8,
48,92655,Midway City,Non Unique,Midway City,57.8,
48,92656,Aliso Viejo,Non Unique,Aliso Viejo,95.7,
48,92657,Newport Coast,Non Unique,Newport Coast,100.0,
48,92658,Newport Beach,Po Box,Newport Beach,,*
48,92659,Newport Beach,Po Box,Newport Beach,,*
48,92660,Newport Beach,Non Unique,Newport Beach,100.0,
48,92661,Newport Beach,Non Unique,Newport Beach,100.0,
48,92662,Newport Beach,Non Unique,Newport Beach,100.0,
48,92663,Newport Beach,Non Unique,Newport Beach,100.0,
48,92675,San Juan Capistrano,Non Unique,San Juan Capistrano,0.8,
48,92677,Laguna Niguel,Non Unique,Laguna Niguel,100.0,
48,92683,Westminster,Non Unique,Westminster,40.0,
48,92698,Fluor Corp,Unique Organization,Aliso Viejo,,*
48,92703,Santa Ana,Non Unique,Santa Ana,23.6,
48,92704,Santa Ana,Non Unique,Santa Ana,27.9,
48,92707,Santa Ana,Non Unique,Santa Ana,0.0,
48,92708,Fountain Valley,Non Unique,Fountain Valley,100.0,
48,92725,Bank Of America,Unique Organization,Santa Ana,,*
48,92728,Fountain Valley,Po Box,Fountain Valley,,*
48,92843,Garden Grove,Non Unique,Garden Grove,31.0,
48,92844,Garden Grove,Non Unique,Garden Grove,28.3,
48,92845,Garden Grove,Non Unique,Garden Grove,0.0,
49,92003,Bonsall,Non Unique,Bonsall,12.0,
49,92007,Cardiff By The Sea,Non Unique,Cardiff By The Sea,100.0,
49,92008,Carlsbad,Non Unique,Carlsbad,100.0,
49,92009,Carlsbad,Non Unique,Carlsbad,99.9,
49,92010,Carlsbad,Non Unique,Carlsbad,100.0,
49,92011,Carlsbad,Non Unique,Carlsbad,100.0,
49,92013,Carlsbad,Po Box,Carlsbad,,*
49,92014,Del Mar,Non Unique,Del Mar,95.5,
49,92018,Carlsbad,Po Box,Carlsbad,,*
49,92023,Encinitas,Po Box,Encinitas,,*
49,92024,Encinitas,Non Unique,Encinitas,99.9,
49,92028,Fallbrook,Non Unique,Fallbrook,31.2,
49,92029,Escondido,Non Unique,Escondido,16.1,
49,92037,La Jolla,Non Unique,La Jolla,2.2,
49,92049,Oceanside,Po Box,Oceanside,,*
49,92051,Oceanside,Po Box,Oceanside,,*
49,92052,Oceanside,Po Box,Oceanside,,*
49,92054,Oceanside,Non Unique,Oceanside,100.0,
49,92056,Oceanside,Non Unique,Oceanside,100.0,
49,92057,Oceanside,Non Unique,Oceanside,100.0,
49,92058,Oceanside,Non Unique,Oceanside,100.0,
49,92067,Rancho Santa Fe,Po Box,Rancho Santa Fe,100.0,
49,92068,San Luis Rey,Po Box,San Luis Rey,,*
49,92069,San Marcos,Non Unique,San Marcos,0.0,
49,92075,Solana Beach,Non Unique,Solana Beach,99.9,
49,92078,San Marcos,Non Unique,San Marcos,0.2,
49,92081,Vista,Non Unique,Vista,99.8,
49,92083,Vista,Non Unique,Vista,100.0,
49,92084,Vista,Non Unique,Vista,84.3,
49,92085,Vista,Po Box,Vista,,*
49,92091,Rancho Santa Fe,Non Unique,Rancho Santa Fe,100.0,
49,92092,Ucsb,Unique Organization,La Jolla,,*
49,92093,Ucsb,Unique Organization,La Jolla,100.0,
49,92121,San Diego,Non Unique,San Diego,0.0,
49,92127,San Diego,Non Unique,San Diego,47.9,
49,92130,San Diego,Non Unique,San Diego,1.8,
49,92530,Lake Elsinore,Non Unique,Lake Elsinore,0.0,
49,92562,Murrieta,Non Unique,Murrieta,0.0,
49,92590,Temecula,Non Unique,Temecula,0.0,
49,92624,Capistrano Beach,Non Unique,Capistrano Beach,100.0,
49,92629,Dana Point,Non Unique,Dana Point,99.7,
49,92651,Laguna Beach,Non Unique,Laguna Beach,0.0,
49,92672,San Clemente,Non Unique,San Clemente,100.0,
49,92673,San Clemente,Non Unique,San Clemente,100.0,
49,92674,San Clemente,Po Box,San Clemente,,*
49,92675,San Juan Capistrano,Non Unique,San Juan Capistrano,99.2,
49,92677,Laguna Niguel,Non Unique,Laguna Niguel,0.0,
49,92679,Trabuco Canyon,Non Unique,Trabuco Canyon,4.3,
49,92688,Rancho Santa Margarita,Non Unique,Rancho Santa Margarita,12.0,
49,92690,Mission Viejo,Po Box,Mission Viejo,,*
49,92691,Mission Viejo,Non Unique,Mission Viejo,1.3,
49,92692,Mission Viejo,Non Unique,Mission Viejo,6.4,
49,92693,San Juan Capistrano,Po Box,San Juan Capistrano,,*
49,92694,Ladera Ranch,Non Unique,Ladera Ranch,99.9,
50,91901,Alpine,Non Unique,Alpine,94.4,
50,91903,Alpine,Po Box,Alpine,,*
50,91905,Boulevard,Non Unique,Boulevard,2.4,
50,91906,Campo,Non Unique,Campo,0.0,
50,91914,Chula Vista,Non Unique,Chula Vista,0.0,
50,91916,Descanso,Non Unique,Descanso,100.0,
50,91917,Dulzura,Non Unique,Dulzura,0.0,
50,91931,Guatay,Po Box,Guatay,100.0,
50,91935,Jamul,Non Unique,Jamul,64.1,
50,91941,La Mesa,Non Unique,La Mesa,7.7,
50,91948,Mount Laguna,Po Box,Mount Laguna,100.0,
50,91978,Spring Valley,Non Unique,Spring Valley,8.9,
50,92003,Bonsall,Non Unique,Bonsall,88.0,
50,92004,Borrego Springs,Non Unique,Borrego Springs,99.9,
50,92009,Carlsbad,Non Unique,Carlsbad,0.1,
50,92010,Carlsbad,Non Unique,Carlsbad,0.0,
50,92019,El Cajon,Non Unique,El Cajon,98.7,
50,92020,El Cajon,Non Unique,El Cajon,17.0,
50,92021,El Cajon,Non Unique,El Cajon,97.6,
50,92024,Encinitas,Non Unique,Encinitas,0.1,
50,92025,Escondido,Non Unique,Escondido,99.9,
50,92026,Escondido,Non Unique,Escondido,100.0,
50,92027,Escondido,Non Unique,Escondido,99.8,
50,92028,Fallbrook,Non Unique,Fallbrook,68.8,
50,92029,Escondido,Non Unique,Escondido,83.8,
50,92030,Escondido,Po Box,Escondido,,*
50,92033,Escondido,Po Box,Escondido,,*
50,92036,Julian,Non Unique,Julian,98.1,
50,92040,Lakeside,Non Unique,Lakeside,99.9,
50,92046,Escondido,Po Box,Escondido,,*
50,92057,Oceanside,Non Unique,Oceanside,0.0,
50,92059,Pala,Non Unique,Pala,100.0,
50,92060,Palomar Mountain,Po Box,Palomar Mountain,100.0,
50,92061,Pauma Valley,Non Unique,Pauma Valley,100.0,
50,92064,Poway,Non Unique,Poway,0.6,
50,92065,Ramona,Non Unique,Ramona,99.7,
50,92066,Ranchita,Non Unique,Ranchita,100.0,
50,92069,San Marcos,Non Unique,San Marcos,100.0,
50,92070,Santa Ysabel,Non Unique,Santa Ysabel,100.0,
50,92071,Santee,Non Unique,Santee,99.8,
50,92072,Santee,Po Box,Santee,,*
50,92078,San Marcos,Non Unique,San Marcos,99.8,
50,92079,San Marcos,Po Box,San Marcos,,*
50,92081,Vista,Non Unique,Vista,0.2,
50,92082,Valley Center,Non Unique,Valley Center,100.0,
50,92083,Vista,Non Unique,Vista,0.0,
50,92084,Vista,Non Unique,Vista,15.7,
50,92086,Warner Springs,Non Unique,Warner Springs,100.0,
50,92088,Fallbrook,Po Box,Fallbrook,,*
50,92096,California State San Marcos,Unique Organization,San Marcos,,*
50,92119,San Diego,Non Unique,San Diego,1.5,
50,92124,San Diego,Non Unique,San Diego,0.0,
50,92131,San Diego,Non Unique,San Diego,0.1,
50,92251,Imperial,Non Unique,Imperial,0.0,
50,92274,Thermal,Non Unique,Thermal,0.0,
50,92536,Aguanga,Non Unique,Aguanga,0.0,
50,92539,Anza,Non Unique,Anza,0.0,
50,92561,Mountain Center,Non Unique,Mountain Center,0.0,
50,92562,Murrieta,Non Unique,Murrieta,0.0,
50,92563,Murrieta,Non Unique,Murrieta,0.0,
50,92589,Temecula,Po Box,Temecula,,*
50,92590,Temecula,Non Unique,Temecula,48.4,
50,92591,Temecula,Non Unique,Temecula,47.1,
50,92592,Temecula,Non Unique,Temecula,84.5,
50,92593,Temecula,Po Box,Temecula,,*
51,91901,Alpine,Non Unique,Alpine,5.6,
51,91902,Bonita,Non Unique,Bonita,4.3,
51,91905,Boulevard,Non Unique,Boulevard,97.6,
51,91906,Campo,Non Unique,Campo,100.0,
51,91909,Chula Vista,Po Box,Chula Vista,,*
51,91910,Chula Vista,Non Unique,Chula Vista,64.6,
51,91911,Chula Vista,Non Unique,Chula Vista,78.6,
51,91912,Chula Vista,Po Box,Chula Vista,,*
51,91914,Chula Vista,Non Unique,Chula Vista,0.0,
51,91915,Chula Vista,Non Unique,Chula Vista,0.0,
51,91916,Descanso,Non Unique,Descanso,0.0,
51,91917,Dulzura,Non Unique,Dulzura,100.0,
51,91932,Imperial Beach,Non Unique,Imperial Beach,100.0,
51,91933,Imperial Beach,Po Box,Imperial Beach,,*
51,91934,Jacumba,Non Unique,Jacumba,100.0,
51,91935,Jamul,Non Unique,Jamul,35.9,
51,91945,Lemon Grove,Non Unique,Lemon Grove,0.2,
51,91947,Lincoln Acres,Po Box,Lincoln Acres,,*
51,91950,National City,Non Unique,National City,99.9,
51,91951,National City,Po Box,National City,,*
51,91962,Pine Valley,Non Unique,Pine Valley,100.0,
51,91963,Potrero,Non Unique,Potrero,100.0,
51,91980,Tecate,Non Unique,Tecate,100.0,
51,91987,T K Manufacturing,Unique Organization,Tecate,,*
51,92004,Borrego Springs,Non Unique,Borrego Springs,0.1,
51,92019,El Cajon,Non Unique,El Cajon,0.0,
51,92036,Julian,Non Unique,Julian,1.9,
51,92066,Ranchita,Non Unique,Ranchita,0.0,
51,92101,San Diego,Non Unique,San Diego,0.0,
51,92102,San Diego,Non Unique,San Diego,67.6,
51,92104,San Diego,Non Unique,San Diego,17.0,
51,92105,San Diego,Non Unique,San Diego,95.7,
51,92113,San Diego,Non Unique,San Diego,99.9,
51,92114,San Diego,Non Unique,San Diego,46.8,
51,92115,San Diego,Non Unique,San Diego,18.9,
51,92118,Coronado,Non Unique,Coronado,0.1,
51,92134,Naval Hospital,Unique Organization,San Diego,0.0,
51,92136,Naval Station 32nd St,Unique Organization,San Diego,100.0,
51,92139,San Diego,Non Unique,San Diego,0.1,
51,92143,San Ysidro,Po Box,San Ysidro,,*
51,92153,San Diego,Po Box,San Diego,,*
51,92154,San Diego,Non Unique,San Diego,100.0,
51,92158,San Diego County Jail,Unique Organization,San Diego,,*
51,92165,San Diego,Po Box,San Diego,,*
51,92170,San Diego,Po Box,San Diego,,*
51,92173,San Ysidro,Non Unique,San Ysidro,100.0,
51,92174,San Diego,Po Box,San Diego,,*
51,92179,San Diego,Po Box,San Diego,,*
51,92195,San Diego,Po Box,San Diego,,*
51,92222,Bard,Po Box,Bard,,*
51,92225,Blythe,Non Unique,Blythe,0.0,
51,92227,Brawley,Non Unique,Brawley,100.0,
51,92231,Calexico,Non Unique,Calexico,100.0,
51,92232,Calexico,Po Box,Calexico,,*
51,92233,Calipatria,Non Unique,Calipatria,100.0,
51,92243,El Centro,Non Unique,El Centro,100.0,
51,92244,El Centro,Po Box,El Centro,,*
51,92249,Heber,Non Unique,Heber,100.0,
51,92250,Holtville,Non Unique,Holtville,100.0,
51,92251,Imperial,Non Unique,Imperial,100.0,
51,92254,Mecca,Non Unique,Mecca,0.0,
51,92257,Niland,Non Unique,Niland,100.0,
51,92259,Ocotillo,Po Box,Ocotillo,100.0,
51,92266,Palo Verde,Po Box,Palo Verde,100.0,
51,92274,Thermal,Non Unique,Thermal,25.5,
51,92281,Westmorland,Non Unique,Westmorland,100.0,
51,92283,Winterhaven,Non Unique,Winterhaven,100.0,
52,91911,Chula Vista,Non Unique,Chula Vista,0.0,
52,91932,Imperial Beach,Non Unique,Imperial Beach,0.0,
52,92014,Del Mar,Non Unique,Del Mar,4.5,
52,92020,El Cajon,Non Unique,El Cajon,0.0,
52,92025,Escondido,Non Unique,Escondido,0.1,
52,92027,Escondido,Non Unique,Escondido,0.2,
52,92029,Escondido,Non Unique,Escondido,0.1,
52,92037,La Jolla,Non Unique,La Jolla,97.8,
52,92038,La Jolla,Po Box,La Jolla,,*
52,92039,La Jolla,Po Box,La Jolla,,*
52,92040,Lakeside,Non Unique,Lakeside,0.1,
52,92064,Poway,Non Unique,Poway,99.4,
52,92065,Ramona,Non Unique,Ramona,0.3,
52,92071,Santee,Non Unique,Santee,0.0,
52,92074,Poway,Po Box,Poway,,*
52,92075,Solana Beach,Non Unique,Solana Beach,0.1,
52,92093,Ucsb,Unique Organization,La Jolla,0.0,
52,92101,San Diego,Non Unique,San Diego,85.8,
52,92102,San Diego,Non Unique,San Diego,0.0,
52,92103,San Diego,Non Unique,San Diego,0.7,
52,92106,San Diego,Non Unique,San Diego,100.0,
52,92107,San Diego,Non Unique,San Diego,100.0,
52,92108,San Diego,Non Unique,San Diego,8.6,
52,92109,San Diego,Non Unique,San Diego,100.0,
52,92110,San Diego,Non Unique,San Diego,92.0,
52,92111,San Diego,Non Unique,San Diego,47.4,
52,92112,San Diego,Po Box,San Diego,,*
52,92113,San Diego,Non Unique,San Diego,0.1,
52,92117,San Diego,Non Unique,San Diego,100.0,
52,92118,Coronado,Non Unique,Coronado,99.9,
52,92119,San Diego,Non Unique,San Diego,37.2,
52,92120,San Diego,Non Unique,San Diego,3.0,
52,92121,San Diego,Non Unique,San Diego,100.0,
52,92122,San Diego,Non Unique,San Diego,100.0,
52,92123,San Diego,Non Unique,San Diego,5.8,
52,92124,San Diego,Non Unique,San Diego,91.2,
52,92126,San Diego,Non Unique,San Diego,100.0,
52,92127,San Diego,Non Unique,San Diego,52.1,
52,92128,San Diego,Non Unique,San Diego,100.0,
52,92129,San Diego,Non Unique,San Diego,100.0,
52,92130,San Diego,Non Unique,San Diego,98.2,
52,92131,San Diego,Non Unique,San Diego,99.9,
52,92132,Naval Supply Ctr,Unique Organization,San Diego,,*
52,92134,Naval Hospital,Unique Organization,San Diego,0.0,
52,92135,San Diego,Non Unique,San Diego,100.0,
52,92136,Naval Station 32nd St,Unique Organization,San Diego,0.0,
52,92137,San Diego,Po Box,San Diego,,*
52,92138,San Diego,Po Box,San Diego,,*
52,92140,Mcrd San Diego,Unique Organization,San Diego,100.0,
52,92142,San Diego,Po Box,San Diego,,*
52,92145,Nas Miramar,Unique Organization,San Diego,100.0,
52,92147,Asw Training Ctr,Unique Organization,San Diego,100.0,
52,92150,San Diego,Po Box,San Diego,,*
